,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Launch_Year
191186,1972950716,Triumvirate Pre-Orders,Tabletop Games,Games,USD,2010-07-04,20.0,2010-04-05 20:26:47,1550.0,successful,59,US,1550.0,1550.0,20.0,2010
191249,1973209582,Let's make a Beth Bombara record on Vinyl! ,Jazz,Music,USD,2010-09-26,2000.0,2010-08-04 23:12:30,2532.0,successful,86,US,2532.0,2532.0,2000.0,2010
191295,1973410602,"2010 Artistic & Cultural Biennial, Mali",Documentary,Film & Video,USD,2010-12-07,900.0,2010-11-16 09:35:33,1565.0,successful,32,US,1565.0,1565.0,900.0,2010
191318,197353603,Let's record the Folk Opera! ,Country & Folk,Music,USD,2010-07-04,6300.0,2010-05-04 08:01:52,6577.46,successful,145,US,6577.46,6577.46,6300.0,2010
191350,197373244,Artificial Intelligence (Canceled),Hardware,Technology,USD,2010-08-10,10000.0,2010-06-25 17:48:54,5.0,canceled,1,US,5.0,5.0,10000.0,2010
191354,1973763536,Ascension War: Incursio,Video Games,Games,USD,2010-11-15,5000.0,2010-10-01 01:41:23,1286.43,failed,19,US,1286.43,1286.43,5000.0,2010
191367,1973803070,"MILLIONS: A WEB SERIES about our dreams, and how money can fuel or destroy them",Webseries,Film & Video,USD,2010-10-29,8000.0,2010-09-27 06:51:16,8348.0,successful,93,US,8348.0,8348.0,8000.0,2010
191387,1973885567,"""Junkyard Kids"" an animated documentary... of sorts.",Animation,Film & Video,USD,2010-05-26,2500.0,2010-02-25 06:00:57,1.0,failed,1,US,1.0,1.0,2500.0,2010
191389,1973893449,The Box of Inspiration:  A look inside the creative process,Art,Art,USD,2010-06-30,1500.0,2010-04-26 22:53:26,660.0,failed,11,US,660.0,660.0,1500.0,2010
191423,1974031004,We The People: The Citizens of NYCHA in Pictures + Words,Photography,Photography,USD,2010-11-19,5500.0,2010-10-20 07:58:04,2563.0,failed,67,US,2563.0,2563.0,5500.0,2010
191463,1974251529,Send Emily to China :: to dance with ZiRu Productions,Dance,Dance,USD,2010-11-24,1000.0,2010-10-22 01:08:01,1170.0,successful,43,US,1170.0,1170.0,1000.0,2010
191478,1974320113,Mr. Bubbles,Animation,Film & Video,USD,2010-06-10,2000.0,2010-04-09 09:28:20,260.0,failed,8,US,260.0,260.0,2000.0,2010
191517,1974511148,The Hero City PD Needs your Support,Documentary,Film & Video,USD,2010-07-31,10000.0,2010-05-25 17:56:59,0.0,failed,0,US,0.0,0.0,10000.0,2010
191518,1974511588,"Black Wave, A Novel",Fiction,Publishing,USD,2011-01-07,1500.0,2010-12-08 15:07:05,1625.0,successful,23,US,1625.0,1625.0,1500.0,2010
191536,1974582031,Supa Cool Man Comic and Graphic Novel Series,Comics,Comics,USD,2010-10-04,5000.0,2010-09-04 00:12:39,90.0,failed,5,US,90.0,90.0,5000.0,2010
191627,1975025740,SpreadLove / PrettyMusic: An Indie Debut CD release by Andrew Osta and Ben Vincze,Indie Rock,Music,USD,2010-08-11,2500.0,2010-07-20 03:35:10,25.0,failed,2,US,25.0,25.0,2500.0,2010
191707,1975401683,Backwards Comics ???,Comics,Comics,USD,2010-08-08,7000.0,2010-06-12 02:50:42,2062.66,failed,28,US,2062.66,2062.66,7000.0,2010
191723,1975478513,"""WWOOF! The Movie""",Documentary,Film & Video,USD,2010-09-30,9000.0,2010-08-31 20:20:54,1800.0,failed,8,US,1800.0,1800.0,9000.0,2010
191738,1975549141,Be A Part Of My Dream,Rock,Music,USD,2010-08-01,3000.0,2010-06-22 08:28:30,3055.0,successful,9,US,3055.0,3055.0,3000.0,2010
191764,1975710997,"Backyard Harvest: Growing a sustainable (& delicious) food system, one yard at a time",Food,Food,USD,2010-09-01,8200.0,2010-07-13 17:43:13,8202.0,successful,109,US,8202.0,8202.0,8200.0,2010
191794,1975881329,"New album The Mix Up, by Alaskan artist INCOLIDE",Pop,Music,USD,2010-08-31,10000.0,2010-07-21 12:32:35,0.0,failed,0,US,0.0,0.0,10000.0,2010
191922,1976537669,The Gritter's - a thriller/horror short film,Shorts,Film & Video,USD,2010-07-31,1850.0,2010-06-14 20:02:12,1950.0,successful,24,US,1950.0,1950.0,1850.0,2010
191947,1976651408,Tent City,Documentary,Film & Video,USD,2010-05-16,30000.0,2010-02-16 00:31:15,4622.0,failed,63,US,4622.0,4622.0,30000.0,2010
191968,1976732748,Words to Change the World-The Student Writing Initiative,Journalism,Journalism,USD,2010-12-10,11000.0,2010-11-10 02:04:09,750.0,failed,3,US,750.0,750.0,11000.0,2010
191970,1976741488,SUNY Purchase Class of 2014 Freshman Films,Narrative Film,Film & Video,USD,2011-03-10,10000.0,2010-12-28 04:31:21,3881.82,failed,85,US,3881.82,3881.82,10000.0,2010
191971,1976750031,"ALWIN NIKOLAIS  CENTENNIAL Celebration in New York City, MAY 1-9, 2010",Theater,Theater,USD,2010-04-30,20000.0,2010-02-15 14:42:00,4123.0,failed,45,US,4123.0,4123.0,20000.0,2010
191982,1976819588,Bacon Finnegan and the Relics of Merlin,Fiction,Publishing,USD,2010-11-06,3000.0,2010-10-07 18:15:23,345.0,failed,7,US,345.0,345.0,3000.0,2010
192015,1977053249,Audacity of Dope,Film & Video,Film & Video,USD,2010-10-19,10000.0,2010-07-21 19:03:55,1059.0,failed,9,US,1059.0,1059.0,10000.0,2010
192098,197741409,Yawm al-Din: The Day of Judgement,Shorts,Film & Video,USD,2010-04-23,12000.0,2010-03-09 03:16:14,1236.0,failed,9,US,1236.0,1236.0,12000.0,2010
192142,1977677883,"""Dear the World,"" :a documentary about bringing love back into the world",Documentary,Film & Video,USD,2010-10-14,1500.0,2010-07-30 21:53:35,2269.0,successful,47,US,2269.0,2269.0,1500.0,2010
192145,1977714591,500 Friends of Reading Frenzy!,Publishing,Publishing,USD,2010-09-01,5000.0,2010-08-10 06:59:34,5547.0,successful,123,US,5547.0,5547.0,5000.0,2010
192193,1977912530,The Madison Marathon - - 'The Highest Road Marathon in America'  ,Art,Art,USD,2010-04-22,3000.0,2010-01-23 00:03:19,3020.0,successful,19,US,3020.0,3020.0,3000.0,2010
192203,1977984611,Matt Bauer records The Jessamine County Book of the Living,Music,Music,USD,2010-04-06,5000.0,2010-01-10 19:00:17,5171.23,successful,86,US,5171.23,5171.23,5000.0,2010
192232,1978126631,Close Your Eyes: A Short Film,Shorts,Film & Video,USD,2011-02-05,10000.0,2010-12-07 20:14:33,10180.0,successful,78,US,10180.0,10180.0,10000.0,2010
192284,1978404524,"EURYDICE by Sarah Ruhl  Jan 27 - Feb 6, 2011  ",Theater,Theater,USD,2010-12-27,4500.0,2010-11-12 22:24:36,4621.0,successful,50,US,4621.0,4621.0,4500.0,2010
192324,1978589971,Dispatch from Disneyland: The Fireworks Spot and Other Tales,Nonfiction,Publishing,USD,2010-09-05,2200.0,2010-07-29 04:27:33,2595.0,successful,70,US,2595.0,2595.0,2200.0,2010
192459,1979285053,50 Greatest Web Series,Webseries,Film & Video,USD,2010-11-04,3500.0,2010-10-05 04:15:19,45.0,failed,2,US,45.0,45.0,3500.0,2010
192496,1979501170,DRAGON DAY - THE MOVIE.,Narrative Film,Film & Video,USD,2010-07-19,10000.0,2010-06-01 06:18:11,100.0,failed,1,US,100.0,100.0,10000.0,2010
192510,1979607002,The Cuckoo - an album by Solomon Roark,Country & Folk,Music,USD,2010-12-01,2500.0,2010-11-01 22:45:31,0.0,failed,0,US,0.0,0.0,2500.0,2010
192525,197968420,"""Playborg Photographer"" - An Eternal Short Story",Fiction,Publishing,USD,2010-03-04,450.0,2010-01-11 16:11:21,116.0,failed,14,US,116.0,116.0,450.0,2010
192534,1979723427, Music Program for the Under Privileged,Music,Music,USD,2010-11-19,3000.0,2010-10-20 05:17:29,0.0,failed,0,US,0.0,0.0,3000.0,2010
192609,1980153396,"The first civic adaptation of ""American Document"" on tour!",Dance,Dance,USD,2011-01-22,2000.0,2010-10-24 09:18:32,220.0,failed,5,US,220.0,220.0,2000.0,2010
192664,1980433936,Children Carrying The Sky,Nonfiction,Publishing,USD,2010-12-01,5000.0,2010-09-02 23:22:56,0.0,failed,0,US,0.0,0.0,5000.0,2010
192754,1980887835,Electric Sheep Reloaded (Canceled),Comics,Comics,USD,2010-04-15,5000.0,2010-03-09 01:22:17,0.0,canceled,0,US,0.0,0.0,5000.0,2010
192762,198094152,"The Portal - Sound Installation for Burning Man - Fire Organ, Wind Harp, Performance",Performance Art,Art,USD,2010-07-20,6500.0,2010-06-14 06:40:08,7560.0,successful,89,US,7560.0,7560.0,6500.0,2010
192774,1980984400,TEMPT1 & EyeWriter = Art by Eyes,Art,Art,USD,2010-10-19,15000.0,2010-09-04 16:23:24,17996.0,successful,396,US,17996.0,17996.0,15000.0,2010
192776,1980988139,"Wanna Be Part of Pacifico's ""Without Heroes"" Album",Indie Rock,Music,USD,2010-10-11,5000.0,2010-07-18 01:42:42,1063.0,failed,27,US,1063.0,1063.0,5000.0,2010
192777,1980991128,pedalsense - a gadget to turn your exercise bike into a video game controller (Canceled),Software,Technology,USD,2010-06-16,6000.0,2010-05-17 08:02:37,1260.0,canceled,10,US,1260.0,1260.0,6000.0,2010
192794,198105969,Get Your Dance On presents: an Evolver Salon,Dance,Dance,USD,2010-11-16,2000.0,2010-10-28 23:43:03,2025.0,successful,63,US,2025.0,2025.0,2000.0,2010
192811,1981151886,Explode,Shorts,Film & Video,USD,2010-12-30,5000.0,2010-11-18 21:39:46,5100.0,successful,31,US,5100.0,5100.0,5000.0,2010
192870,1981498952,"Chocolate is Not Better Than Sex, The Movie",Shorts,Film & Video,USD,2011-02-15,25000.0,2010-11-17 06:23:12,0.0,failed,0,US,0.0,0.0,25000.0,2010
192919,1981728124,Monadic Design Patterns for the Web (Book),Nonfiction,Publishing,USD,2011-01-15,12500.0,2010-12-02 03:38:45,13099.0,successful,162,US,13099.0,13099.0,12500.0,2010
192971,1981955480,Finish what we've started...,Country & Folk,Music,USD,2010-09-16,2500.0,2010-08-02 21:28:43,2610.0,successful,39,US,2610.0,2610.0,2500.0,2010
193053,1982377908,DIY Arduino EEG,Hardware,Technology,USD,2010-11-28,1000.0,2010-09-29 22:57:16,1507.0,successful,35,US,1507.0,1507.0,1000.0,2010
193063,1982439895,Sanity Disobedience for a New Frontier,Art,Art,USD,2010-10-11,2500.0,2010-09-09 16:32:17,1395.0,failed,13,US,1395.0,1395.0,2500.0,2010
193116,1982652486,Kites for the Dead — Guatemala,Film & Video,Film & Video,USD,2010-10-31,3000.0,2010-10-01 23:38:18,3057.0,successful,30,US,3057.0,3057.0,3000.0,2010
193159,1982889002,Love...Love (!)  (?),Indie Rock,Music,USD,2010-12-07,2000.0,2010-11-07 23:09:45,490.0,failed,8,US,490.0,490.0,2000.0,2010
193203,1983082195,America reCycled,Journalism,Journalism,USD,2010-09-09,2000.0,2010-06-11 13:34:55,3299.21,successful,102,US,3299.21,3299.21,2000.0,2010
193214,1983120223,Behind the Levees- Stories from the Sacramento San Joaquin Delta  (Canceled),Photography,Photography,USD,2011-01-04,2000.0,2010-11-05 17:48:40,0.0,canceled,0,US,0.0,0.0,2000.0,2010
193261,1983427773,Save the Wonderland Collective!  (Canceled),Painting,Art,USD,2011-02-28,5000.0,2010-12-17 20:12:41,100.0,canceled,1,US,100.0,100.0,5000.0,2010
193345,1983887880,Neutron Girl: the Comic Book,Comics,Comics,USD,2010-10-09,5000.0,2010-09-09 06:22:58,5287.02,successful,97,US,5287.02,5287.02,5000.0,2010
193368,1984002047,Dallas Festival of Modern Music Education Outreach,Music,Music,USD,2010-11-27,1000.0,2010-10-28 05:25:42,0.0,failed,0,US,0.0,0.0,1000.0,2010
193371,1984017865,Becoming a professional Soccer player,Games,Games,USD,2010-04-02,2000.0,2010-01-02 18:13:56,0.0,failed,0,US,0.0,0.0,2000.0,2010
193387,1984073278, Essentials of Flor,Dance,Dance,USD,2011-02-01,2500.0,2010-12-30 21:40:45,2980.0,successful,23,US,2980.0,2980.0,2500.0,2010
193437,1984298344,The Single Man and His Internet Adventures (Canceled),Fiction,Publishing,USD,2010-04-21,2750.0,2010-01-21 23:05:41,0.0,canceled,0,US,0.0,0.0,2750.0,2010
193448,1984350259,The Second-Hand Soul House Party Tour,Hip-Hop,Music,USD,2011-01-11,3000.0,2010-11-01 13:43:59,1859.0,failed,14,US,1859.0,1859.0,3000.0,2010
193502,1984696989,Celery TV: A Sketch Comedy Web Series,Webseries,Film & Video,USD,2010-02-05,2800.0,2010-01-18 05:23:11,2865.0,successful,21,US,2865.0,2865.0,2800.0,2010
193513,1984761109,"""Memphis Memories"" a documentary",Documentary,Film & Video,USD,2010-11-25,2000.0,2010-10-26 11:32:16,75.0,failed,1,US,75.0,75.0,2000.0,2010
193530,1984837371,Epidemic Z Trailer/Short Film,Shorts,Film & Video,USD,2010-12-02,3500.0,2010-11-12 08:46:28,0.0,failed,0,US,0.0,0.0,3500.0,2010
193632,1985475036,Capybara is making music in 2011. We want you to have it.,Indie Rock,Music,USD,2011-02-15,3000.0,2010-12-15 07:06:04,4635.01,successful,79,US,4635.01,4635.01,3000.0,2010
193643,1985525548,The Deception of Surfaces,Fiction,Publishing,USD,2010-10-02,10000.0,2010-07-14 16:37:11,2985.0,failed,47,US,2985.0,2985.0,10000.0,2010
193672,1985664043,Model Citizen Clothing! Sharing. Caring. Expanding!,Fashion,Fashion,USD,2010-07-07,1000.0,2010-06-07 22:47:31,1431.0,successful,39,US,1431.0,1431.0,1000.0,2010
193722,1985976950,One Square Mile - a documentary web series (season two),Webseries,Film & Video,USD,2011-01-29,3500.0,2010-12-30 07:30:44,622.0,failed,9,US,622.0,622.0,3500.0,2010
193736,198605392,Help Dust and Bones produce and promote their second full length CD for the world!,Rock,Music,USD,2010-11-12,5000.0,2010-10-13 02:21:44,230.0,failed,3,US,230.0,230.0,5000.0,2010
193740,1986065574,Off-Broadway / World Premiere of Emergency Used Candles,Theater,Theater,USD,2010-10-05,5000.0,2010-09-11 05:48:00,540.0,failed,13,US,540.0,540.0,5000.0,2010
193802,198642026,Marius Spatacean - Cu ochii Tai,Indie Rock,Music,USD,2011-01-02,15000.0,2010-12-03 01:46:01,185.0,failed,4,US,185.0,185.0,15000.0,2010
193814,1986518638,ruKus - the Net-a-thon: Fueling independence in music and art!,Indie Rock,Music,USD,2010-10-25,8000.0,2010-09-10 05:03:49,195.0,failed,7,US,195.0,195.0,8000.0,2010
193831,1986583092,INDELIBLE: Let's Make A Film and Change the World Together!,Film & Video,Film & Video,USD,2010-11-22,11000.0,2010-10-12 03:07:07,13855.0,successful,133,US,13855.0,13855.0,11000.0,2010
193845,1986698316,"Baker Family ""Record Me Dancing"" Summer Tour 2010",Country & Folk,Music,USD,2010-05-07,4000.0,2010-03-23 03:03:35,4062.0,successful,49,US,4062.0,4062.0,4000.0,2010
193849,1986717940,E3 Series for Improvisation Performance BEGINS in Lafayette!,Theater,Theater,USD,2011-01-01,500.0,2010-11-10 14:23:20,711.0,successful,26,US,711.0,711.0,500.0,2010
193852,1986736263,Build the TV Batmobile,Sculpture,Art,USD,2010-04-21,16900.0,2010-02-06 00:50:58,5.0,failed,1,US,5.0,5.0,16900.0,2010
193927,1987087375,The Gallery,Documentary,Film & Video,USD,2011-01-06,3000.0,2010-12-07 04:38:34,848.0,failed,29,US,848.0,848.0,3000.0,2010
193932,1987130403,Music of Italian Convents of the 17th Century,Music,Music,USD,2010-12-31,4000.0,2010-11-01 12:24:39,4297.0,successful,62,US,4297.0,4297.0,4000.0,2010
193943,1987181950,"""Rabid RIOT"" a group show of NYC street artist in PARIS!",Performance Art,Art,USD,2010-06-26,7500.0,2010-05-25 17:58:56,1255.0,failed,10,US,1255.0,1255.0,7500.0,2010
193979,1987395943,Rollerblading in Gaza,Theater,Theater,USD,2011-01-20,4000.0,2010-12-16 08:50:51,50.0,failed,3,US,50.0,50.0,4000.0,2010
194016,1987570520,Love's Fourmula (Canceled),Shorts,Film & Video,USD,2011-01-07,3500.0,2010-11-23 03:11:13,0.0,canceled,0,US,0.0,0.0,3500.0,2010
194077,1987910949, White Buffalo Stands: Sacred Songs to Benefit the Cheyenne Elders,Music,Music,USD,2010-10-19,13500.0,2010-09-16 22:08:41,885.0,failed,9,US,885.0,885.0,13500.0,2010
194116,1988219222,"Southern Rock , Turn It Up ! ",Rock,Music,USD,2011-01-21,7000.0,2010-12-12 03:20:04,50.0,failed,2,US,50.0,50.0,7000.0,2010
194128,1988258615,An Evening with Kevin Thornton- Louisville,Performance Art,Art,USD,2010-10-28,1200.0,2010-07-30 04:52:02,40.0,failed,1,US,40.0,40.0,1200.0,2010
194149,198842144,BUFFAY COULD SOUND LIKE A MILLION BUCKS! (Canceled),Hip-Hop,Music,USD,2010-10-10,10500.0,2010-07-16 21:35:13,25.0,canceled,1,US,25.0,25.0,10500.0,2010
194170,1988548982,"The Shooting Star Salesman, A Film Imaginarium Production",Shorts,Film & Video,USD,2010-11-07,7500.0,2010-10-08 20:03:37,9386.28,successful,127,US,9386.28,9386.28,7500.0,2010
194252,198900200,Same Something Different: Jake Walden Album,Pop,Music,USD,2010-10-30,10000.0,2010-09-30 18:21:03,22832.11,successful,189,US,22832.11,22832.11,10000.0,2010
194281,1989184673,Zikr Dance Ensemble Rural Colorado Community Tour,Dance,Dance,USD,2010-09-28,5000.0,2010-08-14 19:08:39,495.0,failed,15,US,495.0,495.0,5000.0,2010
194318,1989354398,Breaking the demo: Mark Gibson's First Full-length Studio Album,Rock,Music,USD,2010-08-05,10000.0,2010-06-05 18:22:17,10510.0,successful,43,US,10510.0,10510.0,10000.0,2010
194365,1989592878,"Sew Science: an exploration of chemisty, biology, and technology in art ",Art,Art,USD,2010-07-10,1200.0,2010-06-06 02:09:57,109.0,failed,7,US,109.0,109.0,1200.0,2010
194385,1989707150,Create The Matrix - A Fully Immersive Simulation System (a new type of hackerspace),Software,Technology,USD,2010-11-18,20000.0,2010-09-19 12:05:51,1423.0,failed,27,US,1423.0,1423.0,20000.0,2010
194386,198971486,Conference for Creative Entrepreneurs,Art,Art,USD,2010-07-16,3500.0,2010-06-09 09:19:58,345.0,failed,7,US,345.0,345.0,3500.0,2010
194391,1989736236,Independent Singer Songwriter's first full-length album,Indie Rock,Music,USD,2010-08-24,2000.0,2010-07-09 14:05:17,25.0,failed,1,US,25.0,25.0,2000.0,2010
194400,1989757003,Choose Your Own Author,Fiction,Publishing,USD,2010-12-18,1250.0,2010-11-06 16:43:09,786.61,failed,22,US,786.61,786.61,1250.0,2010
194417,198980916,"College, Inc: The Animation Video",Animation,Film & Video,USD,2010-12-02,2750.0,2010-10-25 04:36:08,2919.5,successful,56,US,2919.5,2919.5,2750.0,2010
194441,1989923289,Paranormal Dream Team Tackles Triangles (Canceled),Narrative Film,Film & Video,USD,2011-02-20,20000.0,2010-11-22 04:53:40,0.0,canceled,0,US,0.0,0.0,20000.0,2010
194488,1990167449,The ZombieSlashers,Film & Video,Film & Video,USD,2010-07-20,3500.0,2010-05-26 23:01:08,70.0,failed,3,US,70.0,70.0,3500.0,2010
194522,1990326293,The SPHERE of the LYCANTHROPE - Sequel,Animation,Film & Video,USD,2010-07-24,700.0,2010-06-24 04:01:53,20.0,failed,1,US,20.0,20.0,700.0,2010
194567,1990674145,PTSD: Return to the War Zone. (Canceled),Journalism,Journalism,USD,2011-01-16,5500.0,2010-12-17 18:14:10,233.0,canceled,9,US,233.0,233.0,5500.0,2010
194606,1990852768,Spread BEACH FEVER with These Magnificent Tapeworms,Music,Music,USD,2010-06-22,1600.0,2010-05-19 19:49:48,1613.11,successful,34,US,1613.11,1613.11,1600.0,2010
194648,1991108115,The Debutante Hunter,Documentary,Film & Video,USD,2010-11-04,5000.0,2010-10-05 19:29:57,5250.0,successful,57,US,5250.0,5250.0,5000.0,2010
194673,1991251299,Madalyn:  the Most Hated Woman in the World,Shorts,Film & Video,USD,2010-11-15,2700.0,2010-08-17 19:54:44,968.0,failed,19,US,968.0,968.0,2700.0,2010
194689,1991330564,Whores of Mensa 5 - Best Ever Issue!,Comics,Comics,USD,2010-08-25,750.0,2010-08-02 12:41:03,1183.4,successful,64,US,1183.4,1183.4,750.0,2010
194705,1991421578,"Nathan Laughlin's FIRST EVER Demo CD - ""Because""",Indie Rock,Music,USD,2010-12-05,3000.0,2010-11-05 04:06:37,120.0,failed,2,US,120.0,120.0,3000.0,2010
194731,1991536847,Between the Seas:a festival of performing arts from the Mediterranean in NYC,Theater,Theater,USD,2010-11-07,2500.0,2010-09-08 01:45:09,2550.0,successful,28,US,2550.0,2550.0,2500.0,2010
194736,1991578752,"""CAPRICE, TEEN OF TOMORROW!"" WONDROUS DRAWN ANIMATION!",Animation,Film & Video,USD,2010-11-03,10000.0,2010-09-14 01:53:13,1081.0,failed,23,US,1081.0,1081.0,10000.0,2010
194749,1991615252,The Solar Flare Arkestral Marching Band Project,Documentary,Film & Video,USD,2011-01-02,10000.0,2010-11-03 21:56:13,3530.0,failed,20,US,3530.0,3530.0,10000.0,2010
194771,1991715715,Helix Spire ~ Burning Man 2010,Sculpture,Art,USD,2010-08-08,1500.0,2010-06-27 18:06:00,1680.0,successful,59,US,1680.0,1680.0,1500.0,2010
194779,1991749377,The Illusion Game (Canceled),Video Games,Games,USD,2010-05-01,2000.0,2010-03-08 17:27:42,0.0,canceled,0,US,0.0,0.0,2000.0,2010
194800,1991873600,Between Heaven & Hell Exhibition,Art,Art,USD,2010-03-01,5000.0,2010-01-04 17:57:13,1703.0,failed,21,US,1703.0,1703.0,5000.0,2010
194931,1992570456,"""MORIAH"" a film by Alex Amoling",Shorts,Film & Video,USD,2010-09-08,2700.0,2010-08-03 20:26:43,4576.0,successful,55,US,4576.0,4576.0,2700.0,2010
194940,1992608967,Supermachine Poetry Journal: 2011 Literary Season,Literary Journals,Publishing,USD,2011-02-01,3000.0,2010-12-14 15:12:41,3140.33,successful,71,US,3140.33,3140.33,3000.0,2010
194981,1992829112,Get AlphaStatic MOBILE!,Pop,Music,USD,2010-10-02,2000.0,2010-07-10 05:17:33,0.0,failed,0,US,0.0,0.0,2000.0,2010
194982,1992829611,Help WITT & Snuffaluffagus Tour Europe!,Rock,Music,USD,2010-06-07,2500.0,2010-03-10 02:26:32,3213.0,successful,66,US,3213.0,3213.0,2500.0,2010
